formal_name,gsid,year,month,day,day_hour,hourly_avg
Kathmandu Airport,366,2015,1,5,12,2.0725
Kathmandu Airport,366,2015,1,5,13,1.33
Kathmandu Airport,366,2015,1,5,14,0.67
Kathmandu Airport,366,2015,1,5,15,0.545
Kathmandu Airport,366,2015,1,5,16,0.3975
Kathmandu Airport,366,2015,1,5,17,0.5325
Kathmandu Airport,366,2015,1,5,18,0.5325
Kathmandu Airport,366,2015,1,5,19,0.6525
Kathmandu Airport,366,2015,1,5,20,0.6875
Kathmandu Airport,366,2015,1,5,21,0.4525
Kathmandu Airport,366,2015,1,5,22,0.3675
Kathmandu Airport,366,2015,1,5,23,0.4475
Kathmandu Airport,366,2015,1,6,0,0.6
Kathmandu Airport,366,2015,1,6,1,0.4725
Kathmandu Airport,366,2015,1,6,2,0.315
Kathmandu Airport,366,2015,1,6,3,1.1275
Kathmandu Airport,366,2015,1,6,4,0.735
Kathmandu Airport,366,2015,1,6,5,1.115
Kathmandu Airport,366,2015,1,6,6,1.23
Kathmandu Airport,366,2015,1,6,7,1.4775
Kathmandu Airport,366,2015,1,6,8,0.745
Kathmandu Airport,366,2015,1,6,9,1.1225
Kathmandu Airport,366,2015,1,6,10,0.6375
Kathmandu Airport,366,2015,1,6,11,1.1875
Kathmandu Airport,366,2015,1,6,12,0.4675
Kathmandu Airport,366,2015,1,6,13,0.6525
Kathmandu Airport,366,2015,1,6,14,1.215
Kathmandu Airport,366,2015,1,6,15,0.525
Kathmandu Airport,366,2015,1,6,16,0.835
Kathmandu Airport,366,2015,1,6,17,0.78
Kathmandu Airport,366,2015,1,6,18,0.445
Kathmandu Airport,366,2015,1,6,19,0.47
Kathmandu Airport,366,2015,1,6,20,0.28
Kathmandu Airport,366,2015,1,6,21,0.365
Kathmandu Airport,366,2015,1,6,22,0.4375
Kathmandu Airport,366,2015,1,6,23,0.3325
Kathmandu Airport,366,2015,1,7,0,0.65
Kathmandu Airport,366,2015,1,7,1,0.52
Kathmandu Airport,366,2015,1,7,2,0.515
Kathmandu Airport,366,2015,1,7,3,0.385
Kathmandu Airport,366,2015,1,7,4,0.97
Kathmandu Airport,366,2015,1,7,5,0.875
Kathmandu Airport,366,2015,1,7,6,0.865
Kathmandu Airport,366,2015,1,7,7,0.63
Kathmandu Airport,366,2015,1,7,8,1.5925
Kathmandu Airport,366,2015,1,7,9,1.2225
Kathmandu Airport,366,2015,1,7,10,0.985
Kathmandu Airport,366,2015,1,7,11,1.4825
Kathmandu Airport,366,2015,1,7,12,0.805
Kathmandu Airport,366,2015,1,7,13,0.965
Kathmandu Airport,366,2015,1,7,14,1.4525
Kathmandu Airport,366,2015,1,7,15,0.7475
Kathmandu Airport,366,2015,1,7,16,0.855
Kathmandu Airport,366,2015,1,7,17,0.3175
Kathmandu Airport,366,2015,1,7,18,0.27
Kathmandu Airport,366,2015,1,7,19,0.665
