formal_name,gsid,year,month,day,day_hour,hourly_avg
Kathmandu Airport,366,2015,1,17,23,48.5
Kathmandu Airport,366,2015,1,18,0,76
Kathmandu Airport,366,2015,1,18,1,49.75
Kathmandu Airport,366,2015,1,18,2,108.75
Kathmandu Airport,366,2015,1,18,3,198.75
Kathmandu Airport,366,2015,1,18,4,196.5
Kathmandu Airport,366,2015,1,18,5,168
Kathmandu Airport,366,2015,1,18,6,194
Kathmandu Airport,366,2015,1,18,7,214.25
Kathmandu Airport,366,2015,1,18,8,189
Kathmandu Airport,366,2015,1,18,9,238.25
Kathmandu Airport,366,2015,1,18,10,253.25
Kathmandu Airport,366,2015,1,18,11,269.5
Kathmandu Airport,366,2015,1,18,12,308.5
Kathmandu Airport,366,2015,1,18,13,258.25
Kathmandu Airport,366,2015,1,18,14,186
Kathmandu Airport,366,2015,1,18,15,37.25
Kathmandu Airport,366,2015,1,18,16,37.75
Kathmandu Airport,366,2015,1,18,17,113.75
Kathmandu Airport,366,2015,1,18,18,121.25
Kathmandu Airport,366,2015,1,18,19,117.5
Kathmandu Airport,366,2015,1,18,20,150.75
Kathmandu Airport,366,2015,1,18,21,127
Kathmandu Airport,366,2015,1,18,22,46
Kathmandu Airport,366,2015,1,18,23,45.5
Kathmandu Airport,366,2015,1,19,0,141.75
Kathmandu Airport,366,2015,1,19,1,160.25
Kathmandu Airport,366,2015,1,19,2,118.75
Kathmandu Airport,366,2015,1,19,3,143.5
Kathmandu Airport,366,2015,1,19,4,163.25
Kathmandu Airport,366,2015,1,19,5,147.5
Kathmandu Airport,366,2015,1,19,6,255.25
Kathmandu Airport,366,2015,1,19,7,195
Kathmandu Airport,366,2015,1,19,8,168.75
Kathmandu Airport,366,2015,1,19,9,189.25
Kathmandu Airport,366,2015,1,19,10,215.75
Kathmandu Airport,366,2015,1,19,11,220.5
Kathmandu Airport,366,2015,1,19,12,240
Kathmandu Airport,366,2015,1,19,13,156.75
Kathmandu Airport,366,2015,1,19,14,45.75
Kathmandu Airport,366,2015,1,19,15,109.75
Kathmandu Airport,366,2015,1,19,16,140.25
Kathmandu Airport,366,2015,1,19,17,61.25
Kathmandu Airport,366,2015,1,19,18,123
Kathmandu Airport,366,2015,1,19,19,51
Kathmandu Airport,366,2015,1,19,20,106
Kathmandu Airport,366,2015,1,19,21,49.5
Kathmandu Airport,366,2015,1,19,22,63.5
Kathmandu Airport,366,2015,1,19,23,41.25
Kathmandu Airport,366,2015,1,20,0,60.25
Kathmandu Airport,366,2015,1,20,1,80.75
Kathmandu Airport,366,2015,1,20,2,196.75
Kathmandu Airport,366,2015,1,20,3,157.5
Kathmandu Airport,366,2015,1,20,4,202
Kathmandu Airport,366,2015,1,20,5,137
Kathmandu Airport,366,2015,1,20,6,170.75
Kathmandu Airport,366,2015,1,20,7,193.75
Kathmandu Airport,366,2015,1,20,8,185.75
Kathmandu Airport,366,2015,1,20,9,234
Kathmandu Airport,366,2015,1,20,10,226.25
Kathmandu Airport,366,2015,1,20,11,208.5
Kathmandu Airport,366,2015,1,20,12,217.75
Kathmandu Airport,366,2015,1,20,13,202.25
Kathmandu Airport,366,2015,1,20,14,52.25
Kathmandu Airport,366,2015,1,20,15,16.75
Kathmandu Airport,366,2015,1,20,16,137.75
Kathmandu Airport,366,2015,1,20,17,65.5
Kathmandu Airport,366,2015,1,20,18,53
Kathmandu Airport,366,2015,1,20,19,87.25
Kathmandu Airport,366,2015,1,20,20,63.5
Kathmandu Airport,366,2015,1,20,21,40
Kathmandu Airport,366,2015,1,20,22,60.75
